binary_id,cwe_id,entry_cwe,entry_symbol
BIN_1173463,CWE-191,,entry_bad
BIN_1173670,CWE-023,CWE-023,_ZN61CWE23_Relative_Path_Traversal__char_listen_socket_ifstream_169entry_badEv
BIN_1173990,CWE-126,CWE-126,_ZN40CWE126_Buffer_Overread__new_char_loop_189entry_badEv
BIN_1174510,CWE-121,,entry_bad
BIN_1174603,CWE-191,,entry_bad
BIN_1174605,CWE-191,,entry_bad
BIN_1175318,CWE-134,,entry_bad
BIN_1175574,CWE-121,,entry_bad
BIN_1175981,CWE-124,,entry_bad
BIN_1176226,CWE-122,,entry_bad
BIN_1177071,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_array_class_static_019entry_badEv
BIN_1177313,CWE-121,,entry_bad
BIN_1177318,CWE-690,,entry_bad
BIN_1178019,CWE-190,,entry_bad
BIN_1178427,CWE-121,,entry_bad
BIN_1178984,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_ncpy_019entry_badEv
BIN_1179426,CWE-124,CWE-124,_ZN41CWE124_Buffer_Underwrite__new_char_cpy_189entry_badEv
BIN_1179815,CWE-023,CWE-023,_ZN55CWE23_Relative_Path_Traversal__wchar_t_file_ifstream_189entry_badEv
BIN_1180536,CWE-191,,entry_bad
BIN_1180928,CWE-457,CWE-457,_ZN79CWE457_Use_of_Uninitialized_Variable__twointsclass_array_alloca_partial_init_079entry_badEv
BIN_1181197,CWE-121,,entry_bad
BIN_1181254,CWE-127,,entry_bad
BIN_1182370,CWE-758,,entry_bad
BIN_1182964,CWE-369,,entry_bad
BIN_1183646,CWE-122,,entry_bad
BIN_1183835,CWE-457,CWE-457,_ZN70CWE457_Use_of_Uninitialized_Variable__new_struct_array_partial_init_059entry_badEv
BIN_1183946,CWE-197,,entry_bad
BIN_1184591,CWE-191,,entry_bad
BIN_1185472,CWE-121,,entry_bad
BIN_1186085,CWE-134,,entry_bad
BIN_1187692,CWE-761,,entry_bad
BIN_1189139,CWE-191,,entry_bad
BIN_1190450,CWE-758,,entry_bad
BIN_1190756,CWE-127,CWE-127,_ZN41CWE127_Buffer_Underread__new_char_loop_449entry_badEv
BIN_1191500,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__char_environment_open_349entry_badEv
BIN_1192682,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_int64_t_malloc_049entry_badEv
BIN_1192882,CWE-134,,entry_bad
BIN_1193129,CWE-036,CWE-036,_ZN58CWE36_Absolute_Path_Traversal__char_connect_socket_open_189entry_badEv
BIN_1193314,CWE-761,,entry_bad
BIN_1193478,CWE-191,,entry_bad
BIN_1193489,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_029entry_badEv
BIN_1195024,CWE-122,,entry_bad
BIN_1195077,CWE-401,CWE-401,_ZN36CWE401_Memory_Leak__new_array_int_109entry_badEv
BIN_1195824,CWE-127,,entry_bad
BIN_1195906,CWE-190,,entry_bad
BIN_1196548,CWE-036,CWE-036,_ZN56CWE36_Absolute_Path_Traversal__char_environment_fopen_059entry_badEv
BIN_1197206,CWE-195,,entry_bad
BIN_1197221,CWE-191,,entry_bad
BIN_1197942,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_wchar_t_calloc_329entry_badEv
BIN_1198871,CWE-121,,entry_bad
BIN_1199074,CWE-190,,entry_bad
BIN_1199158,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_char_ncpy_119entry_badEv
BIN_1201083,CWE-400,,entry_bad
BIN_1201256,CWE-590,CWE-590,_ZN58CWE590_Free_Memory_Not_on_Heap__delete_array_int_alloca_099entry_badEv
BIN_1201591,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_long_calloc_029entry_badEv
BIN_1201939,CWE-400,,entry_bad
BIN_1202388,CWE-194,,entry_bad
BIN_1202679,CWE-124,,entry_bad
BIN_1202723,CWE-416,CWE-416,_ZN46CWE416_Use_After_Free__new_delete_array_int_019entry_badEv
BIN_1203473,CWE-121,,entry_bad
BIN_1203548,CWE-036,CWE-036,_ZN65CWE36_Absolute_Path_Traversal__wchar_t_connect_socket_ifstream_169entry_badEv
BIN_1204250,CWE-078,,entry_bad
BIN_1204297,CWE-400,,entry_bad
BIN_1204396,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cat_459entry_badEv
BIN_1204892,CWE-122,,entry_bad
BIN_1205004,CWE-190,,entry_bad
BIN_1205023,CWE-590,CWE-590,_ZN53CWE590_Free_Memory_Not_on_Heap__delete_char_alloca_319entry_badEv
BIN_1205613,CWE-457,CWE-457,_ZN80CWE457_Use_of_Uninitialized_Variable__twointsclass_array_declare_partial_init_079entry_badEv
BIN_1205750,CWE-590,CWE-590,_ZN58CWE590_Free_Memory_Not_on_Heap__delete_array_int_static_039entry_badEv
BIN_1207054,CWE-121,CWE-121,_ZN59CWE121_Stack_Based_Buffer_Overflow__placement_new_alloca_079entry_badEv
BIN_1207313,CWE-134,,entry_bad
BIN_1207568,CWE-377,,entry_bad
BIN_1207719,CWE-587,,entry_bad
BIN_1209066,CWE-400,,entry_bad
BIN_1209561,CWE-121,,entry_bad
BIN_1210144,CWE-761,,entry_bad
BIN_1210522,CWE-672,CWE-672,_ZN69CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_219entry_badEv
BIN_1210815,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__strdup_delete_char_429entry_badEv
BIN_1210847,CWE-252,,entry_bad
BIN_1210933,CWE-190,,entry_bad
BIN_1211577,CWE-122,CWE-122,_ZN57CWE122_Heap_Based_Buffer_Overflow__cpp_src_wchar_t_cpy_079entry_badEv
BIN_1212179,CWE-126,,entry_bad
BIN_1212660,CWE-590,,entry_bad
BIN_1213141,CWE-546,,entry_bad
BIN_1213153,CWE-023,CWE-023,_ZN55CWE23_Relative_Path_Traversal__wchar_t_file_ofstream_429entry_badEv
BIN_1213460,CWE-762,CWE-762,_ZN72CWE762_Mismatched_Memory_Management_Routines__new_delete_array_struct_129entry_badEv
BIN_1214433,CWE-127,,entry_bad
BIN_1214648,CWE-078,,entry_bad
BIN_1216495,CWE-252,,entry_bad
BIN_1217945,CWE-457,,entry_bad
BIN_1218271,CWE-369,,entry_bad
BIN_1219055,CWE-023,CWE-023,_ZN65CWE23_Relative_Path_Traversal__wchar_t_connect_socket_ifstream_089entry_badEv
BIN_1219586,CWE-197,,entry_bad
BIN_1219682,CWE-681,,entry_bad
BIN_1219684,CWE-078,,entry_bad
BIN_1219696,CWE-124,,entry_bad
BIN_1220170,CWE-121,,entry_bad
BIN_1220220,CWE-253,,entry_bad
BIN_1220354,CWE-590,,entry_bad
BIN_1221947,CWE-134,,entry_bad
BIN_1222239,CWE-124,,entry_bad
BIN_1222346,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_array_char_declare_069entry_badEv
BIN_1222523,CWE-457,,entry_bad
BIN_1223120,CWE-390,CWE-390,_ZN43CWE390_Error_Without_Action__empty_catch_029entry_badEv
BIN_1223179,CWE-457,,entry_bad
BIN_1223260,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__new_array_delete_class_349entry_badEv
BIN_1223319,CWE-427,,entry_bad
BIN_1223371,CWE-457,,entry_bad
BIN_1223740,CWE-124,CWE-124,_ZN44CWE124_Buffer_Underwrite__new_wchar_t_cpy_159entry_badEv
BIN_1224162,CWE-121,,entry_bad
BIN_1224550,CWE-190,,entry_bad
BIN_1224856,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__wchar_t_environment_ofstream_319entry_badEv
BIN_1224947,CWE-121,,entry_bad
BIN_1225491,CWE-391,,entry_bad
BIN_1225576,CWE-124,CWE-124,_ZN44CWE124_Buffer_Underwrite__new_char_memcpy_069entry_badEv
BIN_1226150,CWE-459,,entry_bad
BIN_1226397,CWE-401,CWE-401,_ZN45CWE401_Memory_Leak__new_array_TwoIntsClass_179entry_badEv
BIN_1226490,CWE-134,,entry_bad
BIN_1226539,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_loop_419entry_badEv
BIN_1227400,CWE-761,,entry_bad
BIN_1227441,CWE-401,CWE-401,_ZN31CWE401_Memory_Leak__new_char_019entry_badEv
BIN_1228284,CWE-122,CWE-122,_ZN64CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_memmove_079entry_badEv
BIN_1228650,CWE-122,,entry_bad
BIN_1228779,CWE-194,CWE-194,_ZN50CWE194_Unexpected_Sign_Extension__fscanf_memcpy_439entry_badEv
BIN_1229575,CWE-546,,entry_bad
BIN_1230015,CWE-190,,entry_bad
BIN_1230016,CWE-398,,entry_bad
BIN_1230317,CWE-588,CWE-588,_ZN65CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_159entry_badEv
BIN_1230357,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__char_console_ifstream_089entry_badEv
BIN_1231388,CWE-190,,entry_bad
BIN_1231528,CWE-122,,entry_bad
BIN_1231883,CWE-190,,entry_bad
BIN_1231889,CWE-590,CWE-590,_ZN61CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_089entry_badEv
BIN_1232133,CWE-190,,entry_bad
BIN_1232437,CWE-078,,entry_bad
BIN_1232881,CWE-789,,entry_bad
BIN_1233196,CWE-122,CWE-122,_ZN64CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_memmove_169entry_badEv
BIN_1234125,CWE-680,CWE-680,_ZN56CWE680_Integer_Overflow_to_Buffer_Overflow__new_fixed_019entry_badEv
BIN_1234511,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__new_array_delete_char_109entry_badEv
BIN_1236061,CWE-134,CWE-134,_ZN69CWE134_Uncontrolled_Format_String__wchar_t_connect_socket_snprintf_339entry_badEv
BIN_1237068,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_realloc_029entry_badEv
BIN_1237683,CWE-121,,entry_bad
BIN_1238156,CWE-758,CWE-758,_ZN45CWE758_Undefined_Behavior__int64_t_new_use_159entry_badEv
BIN_1238251,CWE-415,CWE-415,_ZN41CWE415_Double_Free__new_delete_int64_t_019entry_badEv
BIN_1238327,CWE-681,,entry_bad
BIN_1239652,CWE-590,,entry_bad
BIN_1240119,CWE-190,,entry_bad
BIN_1240627,CWE-194,,entry_bad
BIN_1242116,CWE-563,,entry_bad
BIN_1243257,CWE-124,CWE-124,_ZN45CWE124_Buffer_Underwrite__new_char_memmove_039entry_badEv
BIN_1243285,CWE-401,CWE-401,_ZN34CWE401_Memory_Leak__new_int64_t_049entry_badEv
BIN_1243534,CWE-457,CWE-457,_ZN75CWE457_Use_of_Uninitialized_Variable__twointsclass_array_declare_no_init_119entry_badEv
BIN_1244098,CWE-457,,entry_bad
BIN_1245167,CWE-191,,entry_bad
BIN_1245506,CWE-121,CWE-121,_ZN66CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop_339entry_badEv
BIN_1246174,CWE-122,CWE-122,_ZN56CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_339entry_badEv
BIN_1246446,CWE-563,,entry_bad
BIN_1247647,CWE-190,,entry_bad
BIN_1247984,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__delete_array_int_realloc_129entry_badEv
BIN_1248816,CWE-134,,entry_bad
BIN_1249070,CWE-789,CWE-789,_ZN51CWE789_Uncontrolled_Mem_Alloc__new_wchar_t_fgets_319entry_badEv
BIN_1249740,CWE-122,,entry_bad
BIN_1250466,CWE-134,,entry_bad
BIN_1250535,CWE-617,,entry_bad
BIN_1250611,CWE-590,CWE-590,_ZN63CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_declare_039entry_badEv
BIN_1250787,CWE-124,CWE-124,_ZN48CWE124_Buffer_Underwrite__new_wchar_t_memmove_089entry_badEv
BIN_1252730,CWE-252,,entry_bad
BIN_1252926,CWE-124,,entry_bad
BIN_1253686,CWE-124,,entry_bad
BIN_1253915,CWE-078,,entry_bad
BIN_1254148,CWE-665,,entry_bad
BIN_1254213,CWE-127,CWE-127,_ZN44CWE127_Buffer_Underread__new_char_memmove_169entry_badEv
BIN_1254238,CWE-121,,entry_bad
BIN_1254718,CWE-134,,entry_bad
BIN_1255210,CWE-758,,entry_bad
BIN_1255390,CWE-121,CWE-121,_ZN60CWE121_Stack_Based_Buffer_Overflow__placement_new_declare_189entry_badEv
BIN_1255877,CWE-121,,entry_bad
BIN_1255888,CWE-121,,entry_bad
BIN_1257218,CWE-121,,entry_bad
BIN_1257436,CWE-188,,entry_bad
BIN_1257814,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_struct_realloc_189entry_badEv
BIN_1257991,CWE-190,,entry_bad
BIN_1258270,CWE-690,,entry_bad
BIN_1258382,CWE-190,,entry_bad
BIN_1258487,CWE-127,,entry_bad
BIN_1258573,CWE-197,,entry_bad
BIN_1258768,CWE-190,,entry_bad
BIN_1258808,CWE-675,CWE-675,_ZN48CWE675_Duplicate_Operations_on_Resource__open_439entry_badEv
BIN_1258918,CWE-190,,entry_bad
BIN_1259992,CWE-121,,entry_bad
BIN_1260116,CWE-122,,entry_bad
BIN_1260733,CWE-122,CWE-122,_ZN65CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_219entry_badEv
BIN_1261422,CWE-078,,entry_bad
BIN_1262092,CWE-401,CWE-401,_ZN47CWE401_Memory_Leak__new_struct_twoIntsStruct_079entry_badEv
BIN_1262198,CWE-127,,entry_bad
BIN_1262527,CWE-078,,entry_bad
BIN_1262844,CWE-675,,entry_bad
BIN_1263252,CWE-123,,entry_bad
BIN_1263429,CWE-416,CWE-416,_ZN42CWE416_Use_After_Free__new_delete_class_089entry_badEv
BIN_1264245,CWE-197,,entry_bad
BIN_1264363,CWE-190,,entry_bad
BIN_1264763,CWE-476,,entry_bad
BIN_1265225,CWE-190,,entry_bad
BIN_1266982,CWE-773,,entry_bad
BIN_1267824,CWE-122,CWE-122,_ZN59CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_class_loop_049entry_badEv
BIN_1268805,CWE-617,,entry_bad
BIN_1269209,CWE-078,,entry_bad
BIN_1270108,CWE-190,,entry_bad
BIN_1270213,CWE-122,,entry_bad
BIN_1270218,CWE-398,,entry_bad
BIN_1270474,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__delete_class_malloc_019entry_badEv
BIN_1271304,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__new_array_free_long_339entry_badEv
BIN_1271373,CWE-253,,entry_bad
BIN_1271925,CWE-134,CWE-134,_ZN69CWE134_Uncontrolled_Format_String__wchar_t_connect_socket_vfprintf_439entry_badEv
BIN_1272351,CWE-401,CWE-401,_ZN30CWE401_Memory_Leak__new_int_079entry_badEv
BIN_1272968,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_src_char_cat_329entry_badEv
BIN_1273583,CWE-023,CWE-023,_ZN57CWE23_Relative_Path_Traversal__char_listen_socket_open_349entry_badEv
BIN_1273756,CWE-762,CWE-762,_ZN65CWE762_Mismatched_Memory_Management_Routines__new_free_wchar_t_119entry_badEv
BIN_1275020,CWE-253,,entry_bad
BIN_1275517,CWE-191,,entry_bad
BIN_1275563,CWE-590,,entry_bad
BIN_1276335,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_long_malloc_129entry_badEv
BIN_1277148,CWE-369,CWE-369,_ZN44CWE369_Divide_by_Zero__float_listenSocket_439entry_badEv
BIN_1277905,CWE-036,CWE-036,_ZN58CWE36_Absolute_Path_Traversal__wchar_t_environment_open_039entry_badEv
BIN_1280292,CWE-195,,entry_bad
BIN_1280993,CWE-195,,entry_bad
BIN_1281151,CWE-476,,entry_bad
BIN_1281476,CWE-401,CWE-401,_ZN40CWE401_Memory_Leak__new_array_wchar_t_339entry_badEv
BIN_1281740,CWE-036,CWE-036,_ZN51CWE36_Absolute_Path_Traversal__char_console_open_339entry_badEv
BIN_1282398,CWE-191,,entry_bad
BIN_1282525,CWE-415,CWE-415,_ZN47CWE415_Double_Free__new_delete_array_int64_t_049entry_badEv
BIN_1282820,CWE-122,,entry_bad
BIN_1283157,CWE-789,,entry_bad
BIN_1283330,CWE-191,,entry_bad
BIN_1283517,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_calloc_319entry_badEv
BIN_1284036,CWE-134,CWE-134,_ZN56CWE134_Uncontrolled_Format_String__char_file_vfprintf_439entry_badEv
BIN_1284545,CWE-190,,entry_bad
BIN_1284567,CWE-789,CWE-789,_ZN56CWE789_Uncontrolled_Mem_Alloc__new_char_listen_socket_119entry_badEv
BIN_1285333,CWE-191,,entry_bad
BIN_1285442,CWE-195,,entry_bad
BIN_1285560,CWE-122,CWE-122,_ZN57CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_loop_439entry_badEv
BIN_1285875,CWE-121,,entry_bad
BIN_1286105,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__delete_array_char_calloc_139entry_badEv
BIN_1286665,CWE-369,,entry_bad
BIN_1286829,CWE-190,,entry_bad
BIN_1287121,CWE-124,CWE-124,_ZN45CWE124_Buffer_Underwrite__malloc_char_ncpy_339entry_badEv
BIN_1287360,CWE-191,,entry_bad
BIN_1287743,CWE-400,,entry_bad
BIN_1287862,CWE-078,,entry_bad
BIN_1287932,CWE-761,,entry_bad
BIN_1288499,CWE-121,,entry_bad
BIN_1288548,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ofstream_189entry_badEv
BIN_1288825,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memcpy_339entry_badEv
BIN_1288931,CWE-457,,entry_bad
BIN_1289453,CWE-134,,entry_bad
BIN_1289849,CWE-457,,entry_bad
BIN_1290149,CWE-401,,entry_bad
BIN_1290809,CWE-690,,entry_bad
BIN_1291799,CWE-690,,entry_bad
BIN_1292209,CWE-036,CWE-036,_ZN62CWE36_Absolute_Path_Traversal__wchar_t_environment_ifstream_319entry_badEv
BIN_1293310,CWE-194,,entry_bad
BIN_1293373,CWE-078,,entry_bad
BIN_1294524,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_ncat_179entry_badEv
BIN_1294529,CWE-122,,entry_bad
BIN_1294958,CWE-191,,entry_bad
BIN_1295024,CWE-190,,entry_bad
BIN_1295329,CWE-191,,entry_bad
BIN_1295541,CWE-190,,entry_bad
BIN_1295797,CWE-369,,entry_bad
BIN_1296146,CWE-775,,entry_bad
BIN_1296872,CWE-121,,entry_bad
BIN_1296909,CWE-121,,entry_bad
BIN_1297490,CWE-122,,entry_bad
BIN_1298285,CWE-401,,entry_bad
BIN_1298375,CWE-789,CWE-789,_ZN48CWE789_Uncontrolled_Mem_Alloc__new_char_fgets_219entry_badEv
BIN_1298849,CWE-789,CWE-789,_ZN48CWE789_Uncontrolled_Mem_Alloc__new_char_fgets_019entry_badEv
BIN_1299097,CWE-398,,entry_bad
BIN_1299452,CWE-124,,entry_bad
BIN_1299503,CWE-404,,entry_bad
BIN_1299918,CWE-762,CWE-762,_ZN72CWE762_Mismatched_Memory_Management_Routines__new_array_delete_struct_149entry_badEv
BIN_1299987,CWE-127,CWE-127,_ZN44CWE127_Buffer_Underread__new_wchar_t_ncpy_189entry_badEv
BIN_1300742,CWE-122,,entry_bad
BIN_1301395,CWE-191,,entry_bad
BIN_1301492,CWE-190,,entry_bad
BIN_1301529,CWE-127,,entry_bad
BIN_1302855,CWE-590,CWE-590,_ZN63CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_139entry_badEv
BIN_1304205,CWE-761,,entry_bad
BIN_1304261,CWE-401,CWE-401,_ZN37CWE401_Memory_Leak__new_array_char_119entry_badEv
BIN_1304283,CWE-191,,entry_bad
BIN_1304740,CWE-122,,entry_bad
BIN_1304753,CWE-121,,entry_bad
BIN_1306395,CWE-416,CWE-416,_ZN46CWE416_Use_After_Free__new_delete_array_int_169entry_badEv
BIN_1306416,CWE-680,CWE-680,_ZN56CWE680_Integer_Overflow_to_Buffer_Overflow__new_fgets_169entry_badEv
BIN_1306881,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__delete_char_realloc_339entry_badEv
BIN_1306966,CWE-464,,entry_bad
BIN_1307808,CWE-190,,entry_bad
BIN_1307980,CWE-761,,entry_bad
BIN_1308184,CWE-401,,entry_bad
BIN_1308233,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__new_delete_array_long_429entry_badEv
BIN_1308297,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ifstream_179entry_badEv
BIN_1308857,CWE-121,,entry_bad
BIN_1309061,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cat_349entry_badEv
BIN_1309592,CWE-122,,entry_bad
BIN_1310166,CWE-758,,entry_bad
BIN_1310290,CWE-590,,entry_bad
BIN_1310391,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_malloc_099entry_badEv
BIN_1311097,CWE-023,CWE-023,_ZN52CWE23_Relative_Path_Traversal__wchar_t_file_fopen_069entry_badEv
BIN_1311213,CWE-121,,entry_bad
BIN_1311427,CWE-121,,entry_bad
BIN_1311646,CWE-690,,entry_bad
BIN_1311823,CWE-121,,entry_bad
BIN_1312414,CWE-459,,entry_bad
BIN_1312671,CWE-401,,entry_bad
BIN_1312999,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_wchar_t_malloc_069entry_badEv
BIN_1313227,CWE-789,,entry_bad
BIN_1313866,CWE-758,,entry_bad
BIN_1313917,CWE-190,,entry_bad
BIN_1313929,CWE-134,,entry_bad
BIN_1313968,CWE-121,,entry_bad
BIN_1313987,CWE-124,,entry_bad
BIN_1314404,CWE-121,,entry_bad
BIN_1314405,CWE-127,CWE-127,_ZN47CWE127_Buffer_Underread__new_wchar_t_memmove_109entry_badEv
BIN_1315443,CWE-789,,entry_bad
BIN_1315879,CWE-134,,entry_bad
BIN_1316024,CWE-124,CWE-124,_ZN44CWE124_Buffer_Underwrite__new_wchar_t_cpy_339entry_badEv
BIN_1318027,CWE-197,,entry_bad
BIN_1318354,CWE-761,,entry_bad
BIN_1318827,CWE-367,,entry_bad
BIN_1320348,CWE-690,,entry_bad
BIN_1320791,CWE-023,CWE-023,_ZN59CWE23_Relative_Path_Traversal__char_environment_ifstream_179entry_badEv
BIN_1320814,CWE-606,,entry_bad
BIN_1322804,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_loop_189entry_badEv
BIN_1324255,CWE-398,,entry_bad
BIN_1324349,CWE-190,,entry_bad
BIN_1324493,CWE-134,,entry_bad
BIN_1324577,CWE-476,,entry_bad
BIN_1325025,CWE-195,,entry_bad
BIN_1325324,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_calloc_019entry_badEv
BIN_1325733,CWE-369,,entry_bad
BIN_1325772,CWE-590,,entry_bad
BIN_1326064,CWE-126,,entry_bad
BIN_1326496,CWE-194,,entry_bad
BIN_1327775,CWE-121,,entry_bad
BIN_1328602,CWE-121,,entry_bad
BIN_1329066,CWE-761,,entry_bad
BIN_1330304,CWE-761,,entry_bad
BIN_1330871,CWE-427,,entry_bad
BIN_1331593,CWE-762,CWE-762,_ZN62CWE762_Mismatched_Memory_Management_Routines__new_free_long_139entry_badEv
BIN_1331738,CWE-134,,entry_bad
BIN_1331858,CWE-367,,entry_bad
BIN_1332108,CWE-121,,entry_bad
BIN_1332537,CWE-124,,entry_bad
BIN_1332749,CWE-398,,entry_bad
BIN_1332965,CWE-124,CWE-124,_ZN47CWE124_Buffer_Underwrite__new_wchar_t_memcpy_429entry_badEv
BIN_1333260,CWE-121,,entry_bad
BIN_1333352,CWE-416,CWE-416,_ZN42CWE416_Use_After_Free__malloc_free_long_439entry_badEv
BIN_1333395,CWE-761,,entry_bad
BIN_1333467,CWE-023,CWE-023,_ZN59CWE23_Relative_Path_Traversal__char_connect_socket_fopen_439entry_badEv
BIN_1333614,CWE-253,,entry_bad
BIN_1334456,CWE-401,,entry_bad
BIN_1334724,CWE-401,,entry_bad
BIN_1334840,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_memcpy_439entry_badEv
BIN_1335248,CWE-427,,entry_bad
BIN_1335659,CWE-126,,entry_bad
BIN_1335782,CWE-122,CWE-122,_ZN57CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_loop_159entry_badEv
BIN_1335825,CWE-036,CWE-036,_ZN61CWE36_Absolute_Path_Traversal__char_listen_socket_ifstream_069entry_badEv
BIN_1335876,CWE-121,,entry_bad
BIN_1335903,CWE-023,CWE-023,_ZN51CWE23_Relative_Path_Traversal__char_console_open_189entry_badEv
BIN_1336026,CWE-197,,entry_bad
BIN_1336733,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_wchar_t_malloc_099entry_badEv
BIN_1337317,CWE-427,,entry_bad
BIN_1337428,CWE-194,,entry_bad
BIN_1337549,CWE-762,CWE-762,_ZN66CWE762_Mismatched_Memory_Management_Routines__delete_int_calloc_089entry_badEv
BIN_1338293,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cat_329entry_badEv
BIN_1338927,CWE-617,,entry_bad
BIN_1339373,CWE-194,,entry_bad
BIN_1339505,CWE-078,,entry_bad
BIN_1340128,CWE-121,,entry_bad
BIN_1340974,CWE-023,CWE-023,_ZN52CWE23_Relative_Path_Traversal__wchar_t_file_fopen_179entry_badEv
BIN_1341411,CWE-191,,entry_bad
BIN_1341947,CWE-369,,entry_bad
BIN_1342169,CWE-253,,entry_bad
BIN_1342611,CWE-122,CWE-122,_ZN51CWE122_Heap_Based_Buffer_Overflow__sizeof_double_339entry_badEv
BIN_1343258,CWE-690,CWE-690,_ZN49CWE690_NULL_Deref_From_Return__wchar_t_realloc_439entry_badEv
BIN_1343268,CWE-457,CWE-457,_ZN79CWE457_Use_of_Uninitialized_Variable__twointsclass_array_malloc_partial_init_049entry_badEv
BIN_1343462,CWE-190,,entry_bad
BIN_1343538,CWE-078,,entry_bad
BIN_1343745,CWE-190,,entry_bad
BIN_1343783,CWE-134,,entry_bad
BIN_1343802,CWE-122,,entry_bad
BIN_1343876,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_console_fopen_099entry_badEv
BIN_1344415,CWE-190,,entry_bad
BIN_1344871,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_char_alloca_039entry_badEv
BIN_1345022,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_ncpy_349entry_badEv
BIN_1345202,CWE-023,CWE-023,_ZN51CWE23_Relative_Path_Traversal__wchar_t_file_open_149entry_badEv
BIN_1345470,CWE-688,,entry_bad
BIN_1345859,CWE-121,,entry_bad
BIN_1346205,CWE-126,,entry_bad
