binary_id,sid,cwe,class_count,nearest_same_dist,near_same_count,near_labels,has_cwe_token,tokens,exact_same_near,exact_other_near,entry_line,high_pc,body_len,insn_count,calls
BIN_1534787,46287,CWE-666,34,2,6,CWE-666@46282|CWE-666@46283|CWE-666@46284|CWE-666@46289|CWE-666@46290|CWE-666@46291,False,,True,,41,745,745,148,strlen|memset|strchr|strchr|printline
BIN_1556927,35156,CWE-390,34,2,5,CWE-390@35151|CWE-390@35154|CWE-390@35158|CWE-390@35159|CWE-390@35161,False,,False,,17,70,70,19,globalreturnstrue|fopen|fclose
BIN_1574217,41949,CWE-561,1,1,1,CWE-546@41944|CWE-546@41945|CWE-546@41947|CWE-561@41948|CWE-562@41951,False,,False,,17,30,30,10,printline
BIN_1579890,46452,CWE-675,31,1,4,CWE-675@46449|CWE-675@46450|CWE-675@46453|CWE-675@46455,True,CWE675_Duplicate_Operations_on_Resource__fopen_34_unionType,False,,25,89,89,23,fopen|fclose|fclose
BIN_1589064,46315,CWE-666,34,3,5,CWE-666@46310|CWE-666@46312|CWE-666@46318|CWE-666@46319|CWE-666@46320,False,,True,,54,757,757,150,staticreturnstrue|strlen|memset|strchr|strchr|printline
BIN_1599598,41060,CWE-467,20,1,6,CWE-467@41055|CWE-467@41056|CWE-467@41057|CWE-467@41059|CWE-467@41062|CWE-467@41065,False,,True,,17,89,89,24,malloc|exit|printintline|free
BIN_1612094,46493,CWE-675,31,1,7,CWE-675@46490|CWE-675@46491|CWE-675@46492|CWE-675@46494|CWE-675@46495|CWE-675@46497|CWE-675@46498,False,,False,,19,132,132,35,freopen|fclose|fclose
BIN_1644366,52888,CWE-773,20,1,4,CWE-773@52887|CWE-773@52891|CWE-773@52892|CWE-773@52893,False,,True,,18,94,94,23,fopen|fopen|fclose
BIN_1682590,35304,CWE-397,10,1,5,CWE-397@35300|CWE-397@35301|CWE-397@35305|CWE-397@35307|CWE-397@35308|CWE-398@35309,True,CWE397_Throw_Generic_Exception__throw_exception_14|CWE397_Throw_Generic_Exception__throw_exception_1410entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,False,,-1,-1,82,24,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw
BIN_1683647,52938,CWE-773,20,1,6,CWE-773@52934|CWE-773@52935|CWE-773@52937|CWE-773@52939|CWE-773@52940|CWE-773@52942,False,,True,,33,118,118,31,
BIN_1718372,37890,CWE-404,10,1,7,CWE-404@37885|CWE-404@37886|CWE-404@37888|CWE-404@37889|CWE-404@37891|CWE-404@37893|CWE-404@37894,True,CWE404_Improper_Resource_Shutdown__open_fclose_33|CWE404_Improper_Resource_Shutdown__open_fclose_3310entry_goodEv|CWE404_Improper_Resource_Shutdown__open_fclose,False,,-1,-1,91,26,fclose
BIN_1737146,41063,CWE-467,20,1,6,CWE-467@41059|CWE-467@41062|CWE-467@41065|CWE-467@41066|CWE-467@41067|CWE-467@41068,False,,True,,23,98,98,27,malloc|exit|printintline|free
BIN_1753897,41941,CWE-546,35,1,8,CWE-546@41936|CWE-546@41937|CWE-546@41938|CWE-546@41939|CWE-546@41940|CWE-546@41943|CWE-546@41944|CWE-546@41945,False,,False,,17,56,56,17,globalreturnstrueorfalse|printline|printline
BIN_1754061,46499,CWE-675,31,1,6,CWE-675@46494|CWE-675@46495|CWE-675@46497|CWE-675@46498|CWE-675@46501|CWE-675@46504,True,CWE675_Duplicate_Operations_on_Resource__freopen_33|CWE675_Duplicate_Operations_on_Resource__freopen_3310entry_goodEv|CWE675_Duplicate_Operations_on_Resource__f,False,,-1,-1,112,29,freopen|fclose|fclose
BIN_1792662,35153,CWE-390,34,1,6,CWE-390@35148|CWE-390@35149|CWE-390@35150|CWE-390@35151|CWE-390@35154|CWE-390@35158,False,,True,,30,70,70,19,staticreturnstrue|fopen|fclose
BIN_1806282,7883,CWE-135,24,1,7,CWE-135@7878|CWE-135@7880|CWE-135@7881|CWE-135@7882|CWE-135@7884|CWE-135@7886|CWE-135@7888,True,CWE122_Heap_Based_Buffer_Overflow__CWE135_34_unionType,False,,27,212,212,53,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free
BIN_1830020,35136,CWE-390,34,1,6,CWE-390@35131|CWE-390@35134|CWE-390@35137|CWE-390@35139|CWE-390@35140|CWE-390@35141,False,,True,,17,343,343,53,printwline|fgetws|printwline
BIN_1850522,35256,CWE-396,25,2,2,CWE-396@35253|CWE-396@35258,True,CWE396_Catch_Generic_Exception__exception_03|CWE396_Catch_Generic_Exception__exception_0310entry_goodEv|CWE396_Catch_Generic_Exception__exception_039entry_badEv,False,,-1,-1,305,86,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_1854371,40981,CWE-459,10,1,8,CWE-459@40976|CWE-459@40977|CWE-459@40979|CWE-459@40980|CWE-459@40982|CWE-459@40983|CWE-459@40984|CWE-459@40986,False,,True,,33,170,170,40,fwrite|fclose
BIN_1861279,35224,CWE-391,25,1,3,CWE-391@35223|CWE-391@35228|CWE-391@35229,False,,False,,24,96,96,24,wcstombs|printunsignedline|printline
BIN_1875972,41657,CWE-483,9,1,4,CWE-483@41653|CWE-483@41654|CWE-483@41656|CWE-483@41660,False,,False,,17,124,124,36,rand|printline|printline
BIN_1883192,7866,CWE-135,24,1,5,CWE-135@7862|CWE-135@7863|CWE-135@7865|CWE-135@7867|CWE-135@7871,False,,False,,26,218,218,55,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free
BIN_1892295,35222,CWE-391,25,1,3,CWE-391@35217|CWE-391@35218|CWE-391@35223,False,,True,,25,95,95,24,wcstombs|printunsignedline|printline
BIN_1895841,41127,CWE-468,13,1,7,CWE-468@41123|CWE-468@41125|CWE-468@41126|CWE-468@41128|CWE-468@41129|CWE-468@41131|CWE-468@41132,False,,True,,17,127,127,29,printintline
BIN_2011998,35182,CWE-391,25,2,3,CWE-390@35177|CWE-390@35178|CWE-391@35184|CWE-391@35185|CWE-391@35187,False,,True,,21,55,55,15,sqrt|printdoubleline
BIN_2018082,52991,CWE-775,26,1,7,CWE-775@52986|CWE-775@52987|CWE-775@52988|CWE-775@52990|CWE-775@52993|CWE-775@52995|CWE-775@52996,False,,True,,18,49,49,13,fopen
BIN_2051022,41201,CWE-475,18,2,4,CWE-475@41197|CWE-475@41198|CWE-475@41203|CWE-475@41204|CWE-476@41205,False,,True,,19,324,324,49,wcscpy|memcpy|printwline
BIN_2058590,41072,CWE-467,20,2,6,CWE-467@41067|CWE-467@41068|CWE-467@41069|CWE-467@41074|CWE-467@41076|CWE-467@41077,False,,False,,17,103,103,28,malloc|exit|printintline|free
BIN_2064036,10938,CWE-123,43,1,3,CWE-123@10936|CWE-123@10937|CWE-123@10942,True,CWE123_Write_What_Where_Condition__fgets_41_badSink|CWE123_Write_What_Where_Condition__fgets_41_goodG2BSink,False,,53,158,158,42,fgets|printline|exit|cwe123_write_what_where_condition__fgets_41_badsink
BIN_2112798,41578,CWE-479,10,1,5,CWE-479@41573|CWE-479@41575|CWE-479@41579|CWE-479@41580|CWE-479@41582,False,,False,,56,44,44,14,staticreturnstrue|signal
BIN_2150059,31012,CWE-242,8,1,4,CWE-242@31013|CWE-242@31015|CWE-242@31016|CWE-242@31017,False,,True,,19,79,79,22,gets|printline|exit|printline
BIN_2156002,41202,CWE-475,18,1,4,CWE-475@41197|CWE-475@41198|CWE-475@41203|CWE-475@41204|CWE-476@41205,False,,True,,19,324,324,49,wcscpy|memcpy|printwline
BIN_2186653,47186,CWE-681,19,1,9,CWE-681@47181|CWE-681@47182|CWE-681@47184|CWE-681@47185|CWE-681@47187|CWE-681@47188|CWE-681@47189|CWE-681@47190|CWE-681@47191,False,,True,,19,140,140,33,fgets|atof|printline|printintline
BIN_2194210,35130,CWE-390,34,1,5,CWE-390@35125|CWE-390@35128|CWE-390@35129|CWE-390@35131|CWE-390@35134,False,,True,,17,326,326,49,printwline|fgetws|printwline
BIN_2215538,41834,CWE-511,27,1,6,CWE-511@41829|CWE-511@41830|CWE-511@41831|CWE-511@41832|CWE-511@41833|CWE-511@41838,False,,False,,28,72,72,21,_time64
BIN_2250766,41928,CWE-546,35,1,7,CWE-546@41925|CWE-546@41927|CWE-546@41929|CWE-546@41930|CWE-546@41931|CWE-546@41932|CWE-546@41933,False,,False,,17,50,50,16,printline
BIN_2252503,35157,CWE-390,34,1,5,CWE-390@35154|CWE-390@35158|CWE-390@35159|CWE-390@35161|CWE-390@35162,False,,False,,17,150,150,36,globalreturnstrueorfalse|fopen|fclose|fopen|printline|exit|fclose
BIN_2252629,46285,CWE-666,34,1,6,CWE-666@46280|CWE-666@46282|CWE-666@46283|CWE-666@46284|CWE-666@46289|CWE-666@46290,False,,True,,41,762,762,151,strlen|memset|strchr|strchr|printline
BIN_2269330,41717,CWE-510,17,1,3,CWE-510@41716|CWE-510@41721|CWE-510@41722,False,,True,,44,686,686,142,memset|strcmp|printline
BIN_2285379,42536,CWE-588,22,1,4,CWE-588@42534|CWE-588@42535|CWE-588@42537|CWE-588@42539,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_34|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_3410entry_goodEv|CWE588_Attempt,False,,-1,-1,74,20,printintline
BIN_2374793,35303,CWE-397,10,2,6,CWE-397@35298|CWE-397@35300|CWE-397@35301|CWE-397@35305|CWE-397@35307|CWE-397@35308,True,CWE397_Throw_Generic_Exception__throw_exception_13|CWE397_Throw_Generic_Exception__throw_exception_1310entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,False,,-1,-1,82,24,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw
BIN_2441502,42499,CWE-587,7,1,3,CWE-571@42495|CWE-571@42496|CWE-587@42498|CWE-587@42500|CWE-587@42502,False,,True,,17,40,40,13,printhexcharline
BIN_2488741,53033,CWE-775,26,1,3,CWE-775@53034|CWE-775@53035|CWE-775@53037,False,,True,,33,55,55,15,
BIN_2560196,42571,CWE-588,22,1,6,CWE-588@42566|CWE-588@42567|CWE-588@42568|CWE-588@42572|CWE-588@42574|CWE-588@42576,False,,False,,18,75,75,20,printstructline
BIN_2562543,46539,CWE-675,31,1,5,CWE-675@46535|CWE-675@46536|CWE-675@46538|CWE-675@46540|CWE-675@46541,False,,True,,28,85,85,25,
BIN_2579809,7872,CWE-135,24,1,3,CWE-135@7867|CWE-135@7871|CWE-135@7877,False,,False,,21,224,224,57,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free
BIN_2626886,46583,CWE-676,9,1,6,CWE-676@46581|CWE-676@46582|CWE-676@46584|CWE-676@46585|CWE-676@46587|CWE-676@46588,True,CWE676_Use_of_Potentially_Dangerous_Function__basic_11|CWE676_Use_of_Potentially_Dangerous_Function__basic_1110entry_goodEv|CWE676_Use_of_Potentially_Dangerous_,False,,-1,-1,64,20,globalreturnstrue|.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline
BIN_2690715,41137,CWE-469,19,3,1,CWE-468@41132|CWE-469@41134,False,,False,,27,121,121,31,strchr|exit|printunsignedline
BIN_2693649,46488,CWE-675,31,1,7,CWE-675@46483|CWE-675@46484|CWE-675@46485|CWE-675@46487|CWE-675@46490|CWE-675@46491|CWE-675@46492,False,,False,,19,139,139,36,globalreturnstrueorfalse|freopen|fclose|fopen|globalreturnstrueorfalse|fclose
BIN_2711256,10914,CWE-123,43,1,2,CWE-123@10915|CWE-123@10918,False,,True,,31,187,187,45,fgets|printline|exit
BIN_2764012,47237,CWE-685,8,1,3,CWE-685@47232|CWE-685@47235|CWE-685@47236|CWE-688@47240|CWE-688@47241,False,,False,,20,82,82,22,sprintf|printline
BIN_2775168,41821,CWE-511,27,1,5,CWE-511@41816|CWE-511@41820|CWE-511@41822|CWE-511@41825|CWE-511@41826,False,,False,,26,64,64,19,_time64|srand|rand
BIN_2819518,42530,CWE-588,22,1,6,CWE-588@42525|CWE-588@42527|CWE-588@42528|CWE-588@42529|CWE-588@42534|CWE-588@42535,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_16|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_1610entry_goodEv|CWE588_Attempt,True,,-1,-1,59,17,printintline
BIN_2824854,18987,CWE-188,21,1,7,CWE-188@18982|CWE-188@18983|CWE-188@18986|CWE-188@18988|CWE-188@18989|CWE-188@18991|CWE-188@18992,False,,False,,17,77,77,23,globalreturnstrueorfalse|printintline|printintline
BIN_2855713,425,CWE-135,24,1,8,CWE-135@420|CWE-135@421|CWE-135@422|CWE-135@423|CWE-135@424|CWE-135@426|CWE-135@428|CWE-135@429,False,,True,,24,131,131,36,strlen|___chkstk_ms|wcscpy|printline
BIN_2902767,37883,CWE-404,10,2,7,CWE-404@37878|CWE-404@37879|CWE-404@37880|CWE-404@37881|CWE-404@37885|CWE-404@37886|CWE-404@37888,False,,True,,27,75,75,22,fclose
BIN_2909139,47211,CWE-681,19,1,6,CWE-681@47206|CWE-681@47208|CWE-681@47209|CWE-681@47210|CWE-681@47212|CWE-681@47213,False,,True,,20,162,162,39,fgets|atof|printline|sqrt|printintline
BIN_2923183,10975,CWE-123,43,1,6,CWE-123@10970|CWE-123@10971|CWE-123@10973|CWE-123@10974|CWE-123@10977|CWE-123@10978,False,,True,,52,626,626,121,memset
BIN_2938394,41170,CWE-475,18,1,5,CWE-469@41167|CWE-469@41168|CWE-475@41169|CWE-475@41171|CWE-475@41172|CWE-475@41174|CWE-475@41175,False,,True,,19,233,233,41,memcpy|printline
BIN_2939159,18974,CWE-188,21,1,4,CWE-188@18971|CWE-188@18972|CWE-188@18975|CWE-188@18976,False,,False,,17,85,85,26,printintline|printintline
BIN_2963226,46317,CWE-666,34,1,6,CWE-666@46312|CWE-666@46318|CWE-666@46319|CWE-666@46320|CWE-666@46321|CWE-666@46322,False,,False,,41,761,761,151,strlen|memset|strchr|strchr|printline
BIN_3000171,46479,CWE-675,31,2,5,CWE-675@46477|CWE-675@46481|CWE-675@46482|CWE-675@46483|CWE-675@46484,False,,True,,19,93,93,24,freopen|fclose|fclose
BIN_3011376,10893,CWE-123,43,1,2,CWE-123@10890|CWE-123@10894,False,,False,,74,486,486,94,memset
BIN_3012821,41840,CWE-526,9,1,4,CWE-511@41838|CWE-526@41841|CWE-526@41842|CWE-526@41843|CWE-526@41845,False,,True,,17,38,38,12,getenv|printline
BIN_3032765,41135,CWE-469,19,1,1,CWE-468@41131|CWE-468@41132|CWE-469@41134,False,,True,,21,111,111,28,strchr|exit|printunsignedline
BIN_3074323,42479,CWE-570,6,1,4,CWE-570@42475|CWE-570@42476|CWE-570@42477|CWE-570@42480|CWE-571@42481|CWE-571@42484,False,,False,,10,25,25,10,rand
BIN_3102318,55991,CWE-843,23,1,7,CWE-843@55987|CWE-843@55990|CWE-843@55992|CWE-843@55993|CWE-843@55994|CWE-843@55995|CWE-843@55996,False,,True,,18,61,61,19,printintline
BIN_3106388,52989,CWE-775,26,1,5,CWE-775@52986|CWE-775@52987|CWE-775@52988|CWE-775@52990|CWE-775@52993,False,,False,,31,54,54,14,fopen|staticreturnstrue
BIN_3107783,42503,CWE-587,7,1,6,CWE-587@42498|CWE-587@42500|CWE-587@42502|CWE-587@42506|CWE-587@42507|CWE-587@42508,False,,False,,22,51,51,16,printhexcharline
BIN_3131424,41199,CWE-475,18,1,4,CWE-475@41197|CWE-475@41198|CWE-475@41203|CWE-475@41204,False,,False,,19,341,341,52,wcscpy|memcpy|printwline
BIN_3177037,39361,CWE-426,45,1,5,CWE-426@39357|CWE-426@39359|CWE-426@39362|CWE-426@39364|CWE-426@39365,True,CWE426_Untrusted_Search_Path__char_popen_41_badSink|CWE426_Untrusted_Search_Path__char_popen_41_goodG2BSink,False,,56,175,175,30,cwe426_untrusted_search_path__char_popen_41_badsink
BIN_3203681,35246,CWE-396,25,1,6,CWE-396@35241|CWE-396@35242|CWE-396@35244|CWE-396@35245|CWE-396@35248|CWE-396@35249,True,CWE396_Catch_Generic_Exception__dotdotdot_11|CWE396_Catch_Generic_Exception__dotdotdot_1110entry_goodEv|CWE396_Catch_Generic_Exception__dotdotdot_119entry_badEv,False,,-1,-1,291,80,globalreturnstrue|rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_3228938,41952,CWE-562,2,1,1,CWE-546@41947|CWE-561@41948|CWE-562@41951|CWE-563@41957,False,,False,,23,28,28,10,helperbad|printline
BIN_3269133,55983,CWE-843,23,1,4,CWE-835@55978|CWE-835@55979|CWE-835@55980|CWE-843@55982|CWE-843@55984|CWE-843@55985|CWE-843@55987,False,,True,,18,48,48,15,printintline
BIN_3315713,41865,CWE-546,35,1,7,CWE-546@41861|CWE-546@41862|CWE-546@41863|CWE-546@41864|CWE-546@41866|CWE-546@41867|CWE-546@41869,False,,True,,30,39,39,13,staticreturnstrue|printline
BIN_3317957,39358,CWE-426,45,1,5,CWE-426@39353|CWE-426@39355|CWE-426@39357|CWE-426@39359|CWE-426@39362,False,,False,,42,277,277,52,
BIN_3320165,41015,CWE-464,10,2,5,CWE-464@41010|CWE-464@41011|CWE-464@41017|CWE-464@41018|CWE-464@41020,False,,False,,18,140,140,40,getc|atoi|printline
BIN_3336443,35295,CWE-397,10,2,4,CWE-397@35291|CWE-397@35293|CWE-397@35298|CWE-397@35300,True,CWE397_Throw_Generic_Exception__throw_exception_05|CWE397_Throw_Generic_Exception__throw_exception_0510entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,False,,-1,-1,78,23,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw
BIN_3375788,32198,CWE-367,18,1,4,CWE-367@32193|CWE-367@32194|CWE-367@32196|CWE-367@32197|CWE-369@32201|CWE-369@32202|CWE-369@32203,False,,False,,34,391,391,86,fgets|printline|strlen|exit|exit|exit
BIN_3467054,40987,CWE-459,10,1,9,CWE-459@40982|CWE-459@40983|CWE-459@40984|CWE-459@40986|CWE-459@40988|CWE-459@40989|CWE-459@40990|CWE-459@40991|CWE-459@40992,False,,False,,28,346,346,76,globalreturnstrueorfalse|fwrite|fclose|fwrite|fclose
BIN_3474176,41664,CWE-484,7,1,4,CWE-483@41660|CWE-484@41663|CWE-484@41665|CWE-484@41668|CWE-484@41669,False,,True,,17,151,151,46,rand|printline|printline|printline|printline
BIN_3542500,39399,CWE-426,45,1,4,CWE-426@39397|CWE-426@39400|CWE-426@39401|CWE-426@39403,False,,True,,40,205,205,38,system|printline|exit
BIN_3583063,46534,CWE-675,31,1,8,CWE-675@46529|CWE-675@46530|CWE-675@46531|CWE-675@46532|CWE-675@46533|CWE-675@46535|CWE-675@46536|CWE-675@46538,False,,True,,28,109,109,31,
BIN_3584569,41625,CWE-482,8,1,5,CWE-481@41622|CWE-481@41623|CWE-481@41624|CWE-482@41626|CWE-482@41627|CWE-482@41628|CWE-482@41629|CWE-482@41630,False,,True,,17,42,42,14,printintline|printintline
BIN_3600805,41592,CWE-480,9,1,4,CWE-479@41587|CWE-479@41588|CWE-480@41590|CWE-480@41591|CWE-480@41594|CWE-480@41597,False,,True,,52,7,7,5,
BIN_3644544,18978,CWE-188,21,2,4,CWE-188@18975|CWE-188@18976|CWE-188@18982|CWE-188@18983,False,,True,,17,42,42,14,printintline
BIN_3647576,47177,CWE-681,19,1,4,CWE-681@47176|CWE-681@47179|CWE-681@47181|CWE-681@47182,False,,False,,20,155,155,37,globalreturnstrue|fgets|atof|printline|printfloatline
BIN_3651099,32179,CWE-367,18,1,6,CWE-367@32175|CWE-367@32176|CWE-367@32177|CWE-367@32178|CWE-367@32182|CWE-367@32184,False,,True,,41,363,363,81,fgets|printline|strlen|exit|exit|exit
BIN_3675406,32180,CWE-367,18,2,6,CWE-367@32175|CWE-367@32176|CWE-367@32177|CWE-367@32178|CWE-367@32182|CWE-367@32184,False,,False,,41,389,389,86,fgets|printline|strlen|exit|exit|exit
BIN_3706072,40969,CWE-459,10,1,5,CWE-459@40965|CWE-459@40966|CWE-459@40968|CWE-459@40971|CWE-459@40972,False,,False,,36,281,281,67,globalreturnstrueorfalse|_mkstemp|fdopen|fwrite|fclose|_mkstemp|fdopen|fwrite|fclose
BIN_3711506,41950,CWE-562,2,1,1,CWE-546@41945|CWE-546@41947|CWE-561@41948|CWE-562@41951,False,,False,,20,28,28,10,helperbad|printline
BIN_3729864,41584,CWE-479,10,2,5,CWE-479@41579|CWE-479@41580|CWE-479@41582|CWE-479@41587|CWE-479@41588,False,,False,,43,49,49,15,signal
BIN_3730198,41108,CWE-468,13,1,6,CWE-468@41103|CWE-468@41104|CWE-468@41105|CWE-468@41107|CWE-468@41109|CWE-468@41113,False,,True,,17,99,99,26,printintline
BIN_3767810,41818,CWE-511,27,2,4,CWE-511@41815|CWE-511@41816|CWE-511@41820|CWE-511@41822,False,,False,,26,64,64,19,_time64|srand|rand
BIN_3801844,35123,CWE-390,34,1,8,CWE-390@35118|CWE-390@35119|CWE-390@35120|CWE-390@35121|CWE-390@35122|CWE-390@35124|CWE-390@35125|CWE-390@35128,False,,True,,17,214,214,41,printline|fgets|printline
BIN_3805758,41609,CWE-481,8,1,5,CWE-480@41604|CWE-480@41605|CWE-481@41607|CWE-481@41608|CWE-481@41610|CWE-481@41612|CWE-481@41613,False,,True,,17,45,45,13,rand|printline
BIN_3831894,41733,CWE-510,17,2,4,CWE-510@41728|CWE-510@41729|CWE-510@41731|CWE-510@41737,False,,True,,44,687,687,143,memset|strcmp|printline
BIN_3863724,41836,CWE-511,27,2,4,CWE-511@41831|CWE-511@41832|CWE-511@41833|CWE-511@41838|CWE-526@41841,False,,False,,28,59,59,18,_time64
BIN_3896333,35260,CWE-396,25,2,5,CWE-396@35258|CWE-396@35262|CWE-396@35263|CWE-396@35264|CWE-396@35265,True,CWE396_Catch_Generic_Exception__exception_07|CWE396_Catch_Generic_Exception__exception_0710entry_goodEv|CWE396_Catch_Generic_Exception__exception_079entry_badEv,False,,-1,-1,320,89,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_3934056,39506,CWE-426,45,1,5,CWE-426@39501|CWE-426@39503|CWE-426@39505|CWE-426@39507|CWE-426@39508,False,,False,,47,323,323,49,badsource|printline|exit
BIN_3983196,39385,CWE-426,45,1,3,CWE-426@39386|CWE-426@39389|CWE-426@39390,False,,True,,40,204,204,37,system|printline|exit
BIN_3987241,41186,CWE-475,18,1,5,CWE-475@41181|CWE-475@41185|CWE-475@41189|CWE-475@41190|CWE-475@41191,False,,False,,19,234,234,42,memcpy|printline
BIN_4001497,46325,CWE-666,34,1,9,CWE-666@46320|CWE-666@46321|CWE-666@46322|CWE-666@46323|CWE-666@46324|CWE-666@46326|CWE-666@46328|CWE-666@46329|CWE-666@46330,False,,True,,41,745,745,148,strlen|memset|strchr|strchr|printline
BIN_4001694,41600,CWE-480,9,1,6,CWE-480@41597|CWE-480@41598|CWE-480@41599|CWE-480@41603|CWE-480@41604|CWE-480@41605,False,,False,,46,49,49,16,globalreturnstrueorfalse|entry_good_good_1|printline
BIN_4055991,45276,CWE-605,8,1,2,CWE-605@45275|CWE-605@45277,False,,True,,41,829,829,163,strlen|memset|strchr|strchr|printline
BIN_4086724,35170,CWE-390,34,1,7,CWE-390@35165|CWE-390@35166|CWE-390@35167|CWE-390@35168|CWE-390@35169|CWE-390@35171|CWE-390@35172,False,,False,,25,90,90,23,sqrt|printdoubleline
BIN_4178727,45281,CWE-605,8,1,4,CWE-605@45277|CWE-605@45282|CWE-605@45284|CWE-605@45285,False,,False,,46,844,844,166,strlen|memset|strchr|strchr|printline
BIN_4187334,41014,CWE-464,10,3,5,CWE-464@41009|CWE-464@41010|CWE-464@41011|CWE-464@41017|CWE-464@41018,False,,False,,18,108,108,31,getc|atoi|printline
BIN_4189406,56035,CWE-843,23,1,6,CWE-843@56030|CWE-843@56033|CWE-843@56034|CWE-843@56036|CWE-843@56038|CWE-843@56040,False,,True,,18,64,64,19,printintline
BIN_4209627,35233,CWE-391,25,1,6,CWE-391@35228|CWE-391@35229|CWE-391@35230|CWE-391@35232|CWE-391@35234|CWE-391@35235|CWE-396@35238,False,,True,,19,86,86,22,wcstombs|printunsignedline|printline
BIN_4210642,39484,CWE-426,45,1,4,CWE-426@39481|CWE-426@39483|CWE-426@39485|CWE-426@39487,False,,False,,47,335,335,52,wcscpy|printline|exit
BIN_4240207,41165,CWE-469,19,1,5,CWE-469@41160|CWE-469@41163|CWE-469@41164|CWE-469@41167|CWE-469@41168|CWE-475@41169,False,,True,,21,140,140,35,wcschr|exit|printunsignedline
BIN_4246302,52985,CWE-775,26,1,5,CWE-775@52982|CWE-775@52986|CWE-775@52987|CWE-775@52988|CWE-775@52990,False,,True,,24,49,49,13,fopen
BIN_4261479,41913,CWE-546,35,1,4,CWE-546@41908|CWE-546@41910|CWE-546@41912|CWE-546@41918,False,,True,,17,30,30,10,printline
BIN_4282256,52949,CWE-773,20,1,5,CWE-773@52944|CWE-773@52945|CWE-773@52946|CWE-773@52947|CWE-773@52950,False,,False,,27,109,109,29,
BIN_4282894,41070,CWE-467,20,1,6,CWE-467@41065|CWE-467@41066|CWE-467@41067|CWE-467@41068|CWE-467@41069|CWE-467@41074,False,,True,,17,98,98,27,globalreturnstrue|malloc|exit|printintline|free
BIN_4283156,10931,CWE-123,43,1,5,CWE-123@10926|CWE-123@10927|CWE-123@10928|CWE-123@10932|CWE-123@10936,False,,True,,31,188,188,46,fgets|printline|exit
BIN_4286989,53006,CWE-775,26,1,5,CWE-775@53002|CWE-775@53004|CWE-775@53005|CWE-775@53007|CWE-775@53009,False,,False,,24,61,61,16,fopen|badsink
BIN_4355293,35226,CWE-391,25,2,4,CWE-391@35223|CWE-391@35228|CWE-391@35229|CWE-391@35230,False,,False,,19,98,98,25,wcstombs|printunsignedline|printline
BIN_4357075,46333,CWE-666,34,1,6,CWE-666@46328|CWE-666@46329|CWE-666@46330|CWE-666@46332|CWE-666@46335|CWE-666@46338,False,,True,,54,757,757,150,staticreturnstrue|strlen|memset|strchr|strchr|printline
BIN_4379783,41666,CWE-484,7,1,6,CWE-484@41663|CWE-484@41665|CWE-484@41668|CWE-484@41669|CWE-484@41670|CWE-484@41671,False,,True,,23,164,164,49,rand|printline|printline|printline|printline
BIN_4386801,46589,CWE-676,9,1,5,CWE-676@46584|CWE-676@46585|CWE-676@46587|CWE-676@46588|CWE-676@46590|CWE-680@46591|CWE-680@46592|CWE-680@46593|CWE-680@46594,True,CWE676_Use_of_Potentially_Dangerous_Function__basic_17|CWE676_Use_of_Potentially_Dangerous_Function__basic_1710entry_goodEv|CWE676_Use_of_Potentially_Dangerous_,False,,-1,-1,70,21,.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline
