fold,binary_id,sid,true,old,new,dist,body_pred,struct_pred
3,BIN_8956899,14413,CWE-126,CWE-126,CWE-122,4666,CWE-121,CWE-121
3,BIN_8968129,14453,CWE-126,CWE-126,CWE-122,4706,CWE-121,CWE-121
3,BIN_8973888,14240,CWE-126,CWE-126,CWE-122,4493,CWE-122,CWE-122
3,BIN_9028121,13302,CWE-126,CWE-126,CWE-122,3555,CWE-121,CWE-121
3,BIN_9037997,13852,CWE-126,CWE-126,CWE-122,4105,CWE-121,CWE-122
3,BIN_9043911,14320,CWE-126,CWE-126,CWE-122,4573,CWE-121,CWE-121
3,BIN_9051584,14477,CWE-126,CWE-126,CWE-122,4730,CWE-121,CWE-122
3,BIN_9066091,13655,CWE-126,CWE-126,CWE-122,3908,CWE-121,CWE-121
3,BIN_9071993,13654,CWE-126,CWE-126,CWE-122,3907,CWE-121,CWE-121
3,BIN_9086101,13578,CWE-126,CWE-126,CWE-122,3831,CWE-121,CWE-121
3,BIN_9088365,13177,CWE-126,CWE-126,CWE-122,3430,CWE-121,CWE-121
3,BIN_9116097,14196,CWE-126,CWE-126,CWE-122,4449,CWE-121,CWE-122
3,BIN_9127781,13388,CWE-126,CWE-126,CWE-122,3641,CWE-121,CWE-121
3,BIN_9138388,13430,CWE-126,CWE-126,CWE-122,3683,CWE-122,CWE-121
3,BIN_9141353,13676,CWE-126,CWE-126,CWE-122,3929,CWE-122,CWE-121
3,BIN_9145994,13742,CWE-126,CWE-126,CWE-122,3995,CWE-122,CWE-122
3,BIN_9146620,14191,CWE-126,CWE-126,CWE-122,4444,CWE-122,CWE-122
3,BIN_9151490,13988,CWE-126,CWE-126,CWE-122,4241,CWE-121,CWE-122
3,BIN_9157602,13685,CWE-126,CWE-126,CWE-122,3938,CWE-122,CWE-121
3,BIN_9174056,13686,CWE-126,CWE-126,CWE-122,3939,CWE-122,CWE-121
3,BIN_9202383,13534,CWE-126,CWE-126,CWE-122,3787,CWE-121,CWE-121
3,BIN_9227098,13719,CWE-126,CWE-126,CWE-122,3972,CWE-121,CWE-122
3,BIN_9228654,13391,CWE-126,CWE-126,CWE-122,3644,CWE-121,CWE-121
3,BIN_9230545,13803,CWE-126,CWE-126,CWE-122,4056,CWE-122,CWE-122
3,BIN_9242386,14040,CWE-126,CWE-126,CWE-122,4293,CWE-122,CWE-122
3,BIN_9333268,14316,CWE-126,CWE-126,CWE-122,4569,CWE-121,CWE-121
3,BIN_9334548,13482,CWE-126,CWE-126,CWE-122,3735,CWE-121,CWE-121
3,BIN_9370193,14136,CWE-126,CWE-126,CWE-122,4389,CWE-121,CWE-122
3,BIN_9453136,13799,CWE-126,CWE-126,CWE-122,4052,CWE-122,CWE-122
3,BIN_9470562,13841,CWE-126,CWE-126,CWE-122,4094,CWE-121,CWE-122
3,BIN_9471919,13375,CWE-126,CWE-126,CWE-122,3628,CWE-121,CWE-121
3,BIN_9513890,13563,CWE-126,CWE-126,CWE-122,3816,CWE-121,CWE-121
3,BIN_9527396,13523,CWE-126,CWE-126,CWE-122,3776,CWE-121,CWE-121
3,BIN_9534959,13299,CWE-126,CWE-126,CWE-122,3552,CWE-121,CWE-121
3,BIN_9547465,13439,CWE-126,CWE-126,CWE-122,3692,CWE-121,CWE-121
3,BIN_9551238,13954,CWE-126,CWE-126,CWE-122,4207,CWE-121,CWE-122
3,BIN_9574671,13598,CWE-126,CWE-126,CWE-122,3851,CWE-121,CWE-122
3,BIN_9576775,13749,CWE-126,CWE-126,CWE-122,4002,CWE-122,CWE-122
3,BIN_9581094,13985,CWE-126,CWE-126,CWE-122,4238,CWE-121,CWE-122
3,BIN_9582713,13372,CWE-126,CWE-126,CWE-122,3625,CWE-121,CWE-121
3,BIN_9587164,13886,CWE-126,CWE-126,CWE-122,4139,CWE-122,CWE-122
3,BIN_9596405,13322,CWE-126,CWE-126,CWE-122,3575,CWE-122,CWE-122
3,BIN_9618245,13610,CWE-126,CWE-126,CWE-122,3863,CWE-121,CWE-122
3,BIN_9685915,14408,CWE-126,CWE-126,CWE-122,4661,CWE-121,CWE-122
3,BIN_9693404,13277,CWE-126,CWE-126,CWE-122,3530,CWE-122,CWE-122
3,BIN_9693417,13576,CWE-126,CWE-126,CWE-122,3829,CWE-121,CWE-121
3,BIN_9724521,13602,CWE-126,CWE-126,CWE-122,3855,CWE-121,CWE-122
3,BIN_9736134,14315,CWE-126,CWE-126,CWE-122,4568,CWE-121,CWE-121
3,BIN_9737687,14045,CWE-126,CWE-126,CWE-122,4298,CWE-122,CWE-122
3,BIN_9742158,14034,CWE-126,CWE-126,CWE-122,4287,CWE-122,CWE-122
3,BIN_9769696,13393,CWE-126,CWE-126,CWE-122,3646,CWE-121,CWE-121
3,BIN_9778109,14004,CWE-126,CWE-126,CWE-122,4257,CWE-121,CWE-122
3,BIN_9829751,14082,CWE-126,CWE-126,CWE-122,4335,CWE-122,CWE-122
3,BIN_9829755,14432,CWE-126,CWE-126,CWE-122,4685,CWE-121,CWE-122
3,BIN_9832796,10833,CWE-126,CWE-126,CWE-122,1086,CWE-126,CWE-122
3,BIN_9862327,14134,CWE-126,CWE-126,CWE-122,4387,CWE-121,CWE-122
3,BIN_9887173,13353,CWE-126,CWE-126,CWE-122,3606,CWE-121,CWE-121
3,BIN_9902276,13658,CWE-126,CWE-126,CWE-122,3911,CWE-121,CWE-121
3,BIN_9904910,13649,CWE-126,CWE-126,CWE-122,3902,CWE-121,CWE-121
3,BIN_9906926,13182,CWE-126,CWE-126,CWE-122,3435,CWE-122,CWE-122
3,BIN_9913155,14412,CWE-126,CWE-126,CWE-122,4665,CWE-121,CWE-121
3,BIN_9942598,13813,CWE-126,CWE-126,CWE-122,4066,CWE-121,CWE-122
3,BIN_9945092,13123,CWE-126,CWE-126,CWE-122,3376,CWE-121,CWE-121
3,BIN_9946918,14250,CWE-126,CWE-126,CWE-122,4503,CWE-122,CWE-122
3,BIN_9959174,14176,CWE-126,CWE-126,CWE-122,4429,CWE-122,CWE-122
3,BIN_9963057,13312,CWE-126,CWE-126,CWE-122,3565,CWE-121,CWE-121
3,BIN_9969008,14494,CWE-126,CWE-126,CWE-122,4747,CWE-121,CWE-121
3,BIN_9973165,13162,CWE-126,CWE-126,CWE-122,3415,CWE-121,CWE-121
3,BIN_9978396,13267,CWE-126,CWE-126,CWE-122,3520,CWE-121,CWE-122
3,BIN_9982539,13745,CWE-126,CWE-126,CWE-122,3998,CWE-122,CWE-122
